# eigen3_x eigen3_y eigen3_z x1 y1 z1 x2 y2 z2 nx ny nz
0.942608 0.278528 0.184153 125.616000 132.486000 125.134000 125.971000 132.583000 125.157000 -0.113000 0.518000 -0.479000
0.612421 0.732143 0.298173 126.138000 181.307000 125.862000 126.374000 181.629000 125.878000 -0.329000 0.228000 0.254000
0.010505 0.887598 0.460498 126.333000 156.066000 87.010000 126.327000 155.908000 87.444000 -0.196000 0.009000 0.001000
0.607877 0.088885 0.789040 126.524000 199.374000 52.517000 126.375000 198.942000 52.500000 -0.700000 0.223000 0.484000
0.178644 0.159576 0.970887 126.971000 239.633000 165.536000 127.095000 239.663000 165.988000 -0.264000 -0.174000 0.084000
-0.002908 0.419761 0.907630 127.287000 211.201000 17.140000 127.243000 211.388000 17.753000 -0.583000 -0.016000 -0.037000
0.863773 0.416204 0.284024 127.339000 186.910000 170.190000 127.067000 186.710000 170.141000 -0.147000 0.139000 0.250000
-0.567370 -0.507331 0.648618 127.992000 167.633000 2.533000 128.315000 167.947000 2.360000 -0.294000 0.224000 -0.142000
0.177517 -0.721814 0.668934 127.994000 114.881000 214.397000 128.126000 115.493000 213.818000 -0.005000 0.138000 0.144000
-0.036648 0.646342 0.762167 128.098000 83.326000 60.796000 128.065000 82.882000 61.000000 0.334000 -0.001000 0.052000
0.111974 -0.730882 0.673256 128.423000 117.212000 45.886000 128.482000 116.965000 46.187000 -0.144000 0.034000 0.056000
0.915160 0.332472 0.227913 128.636000 141.504000 162.615000 129.100000 141.686000 162.688000 -0.072000 0.422000 -0.585000
-0.817613 -0.570959 0.074263 129.124000 219.027000 113.960000 128.583000 218.564000 113.994000 0.044000 -0.105000 -0.714000
0.069792 0.194304 0.978455 129.249000 52.141000 220.685000 129.382000 51.744000 220.992000 -0.638000 -0.186000 0.035000
0.084969 0.141648 0.986264 129.382000 51.744000 220.992000 129.249000 52.141000 220.685000 -0.638000 -0.186000 0.035000
0.747703 -0.543338 0.381738 129.409000 173.772000 220.428000 129.757000 173.507000 220.561000 -0.466000 -0.301000 0.619000
0.549236 0.779248 0.301848 130.523000 233.309000 126.403000 130.726000 233.566000 126.542000 -0.290000 0.097000 0.242000
-0.827090 -0.548010 0.124929 130.688000 200.236000 145.093000 130.856000 200.241000 145.270000 -0.110000 0.185000 0.100000
0.878033 -0.457526 0.140454 130.771000 201.335000 220.871000 131.280000 201.087000 220.794000 0.443000 0.815000 0.308000
0.818533 0.056889 0.571635 131.204000 119.556000 82.911000 130.587000 119.461000 82.367000 -0.194000 -0.635000 0.331000
0.458588 -0.611458 0.644838 131.639000 8.875000 22.125000 131.757000 8.658000 22.071000 0.824000 0.482000 -0.142000
-0.312131 0.107371 0.943952 132.144000 54.822000 199.654000 132.294000 54.781000 199.296000 0.089000 0.136000 0.021000
-0.312131 0.107371 0.943952 132.294000 54.781000 199.296000 132.144000 54.822000 199.654000 0.089000 0.136000 0.021000
0.774413 0.330618 0.539422 132.344000 211.115000 140.660000 132.820000 211.284000 141.049000 0.144000 0.064000 -0.204000
0.788204 -0.345446 0.509315 132.417000 239.912000 74.538000 132.663000 239.665000 74.822000 -0.070000 0.549000 0.538000
0.788204 -0.345446 0.509315 132.663000 239.665000 74.822000 132.417000 239.912000 74.538000 -0.070000 0.549000 0.538000
-0.900860 0.279599 0.332079 132.866000 125.107000 5.259000 133.182000 124.910000 5.100000 0.123000 -0.106000 0.374000
0.897281 -0.216310 0.384834 133.076000 9.742000 57.009000 133.184000 9.469000 57.325000 -0.001000 -0.425000 -0.367000
0.897281 -0.216310 0.384834 133.184000 9.469000 57.325000 133.076000 9.742000 57.009000 -0.001000 -0.425000 -0.367000
0.132564 -0.175327 0.975545 133.361000 48.498000 45.709000 133.472000 48.402000 46.414000 0.281000 -0.776000 -0.150000
0.079191 -0.194546 0.977692 133.472000 48.402000 46.414000 133.361000 48.498000 45.709000 0.281000 -0.776000 -0.150000
-0.030315 0.035614 0.998906 134.325000 64.185000 48.728000 134.354000 64.118000 49.109000 -0.558000 -0.202000 0.008000
0.550350 -0.594069 0.586683 134.513000 218.718000 249.601000 133.978000 219.256000 249.825000 -0.355000 -0.327000 -0.060000
-0.769783 -0.219643 0.599325 134.748000 233.422000 112.118000 134.383000 233.321000 112.414000 -0.088000 -0.467000 -0.269000
0.729181 0.133467 0.671179 135.129000 128.532000 214.048000 135.048000 128.322000 214.071000 0.595000 -0.306000 -0.699000
0.445312 -0.806642 0.388621 135.323000 50.387000 30.255000 135.948000 50.162000 29.947000 0.461000 0.585000 0.510000
0.081839 0.659949 0.746840 135.528000 55.047000 5.652000 135.635000 54.809000 5.257000 0.266000 -0.215000 0.202000
0.081839 0.659949 0.746840 135.635000 54.809000 5.257000 135.528000 55.047000 5.652000 0.266000 -0.215000 0.202000
0.081555 0.966026 0.245239 136.396000 205.509000 3.042000 136.406000 205.137000 2.648000 -0.286000 0.025000 -0.030000
0.894745 -0.414970 0.165023 136.472000 175.814000 199.385000 136.188000 176.112000 199.275000 0.026000 0.339000 0.858000
-0.747359 -0.189188 0.636917 136.568000 93.939000 115.507000 136.451000 94.072000 115.585000 0.411000 0.061000 0.515000
-0.734656 -0.609554 0.297867 136.684000 47.734000 18.792000 136.265000 47.249000 19.122000 -0.199000 0.272000 0.146000
-0.519564 0.199961 0.830704 136.852000 88.133000 213.121000 136.031000 88.210000 213.910000 -0.346000 0.786000 -0.437000
-0.470324 0.411561 0.780649 136.910000 38.742000 89.915000 136.792000 38.594000 89.564000 0.136000 0.683000 -0.334000
0.627729 -0.693360 0.353848 137.397000 36.494000 174.019000 137.562000 36.430000 174.139000 0.573000 -0.002000 -0.791000
-0.725602 0.274840 0.630845 138.433000 27.333000 138.799000 138.078000 27.367000 138.967000 0.211000 -0.415000 0.530000
-0.092681 0.452467 0.886952 138.599000 68.038000 71.419000 138.592000 68.358000 71.755000 0.313000 -0.020000 0.025000
-0.255614 -0.966474 0.024288 138.602000 166.223000 177.591000 138.740000 165.913000 177.512000 0.249000 -0.092000 0.800000
0.882687 0.415987 0.218673 138.653000 176.183000 67.120000 138.211000 175.794000 67.472000 -0.190000 0.375000 0.176000
0.745321 0.487906 0.454361 138.753000 4.090000 116.282000 138.477000 3.939000 115.802000 0.426000 -0.641000 -0.044000
0.631935 0.609412 0.478826 139.104000 235.197000 176.437000 139.189000 235.419000 176.708000 -0.042000 0.125000 -0.088000
0.556788 0.682385 0.473643 139.403000 21.017000 218.372000 139.594000 21.447000 218.329000 -0.726000 0.347000 0.241000
0.335234 -0.589837 0.734650 139.751000 181.486000 208.883000 139.584000 181.400000 209.407000 0.119000 0.168000 0.066000
0.600225 -0.406676 0.688727 139.872000 164.083000 192.490000 140.195000 163.969000 192.851000 0.398000 0.005000 -0.356000
0.887162 0.449183 0.105729 140.154000 136.661000 174.673000 140.449000 136.848000 174.725000 0.047000 -0.042000 -0.116000
0.298015 -0.953753 0.039277 140.228000 38.116000 180.972000 140.240000 38.563000 180.829000 -0.361000 -0.176000 -0.585000
0.298015 -0.953753 0.039277 140.240000 38.563000 180.829000 140.228000 38.116000 180.972000 -0.361000 -0.176000 -0.585000
-0.906294 0.279869 0.316709 140.330000 241.114000 35.195000 140.718000 240.941000 35.082000 0.275000 0.522000 0.140000
0.878413 0.468887 0.092384 140.449000 136.848000 174.725000 140.154000 136.661000 174.673000 0.047000 -0.042000 -0.116000
-0.660409 -0.013276 0.750788 141.361000 85.193000 212.001000 141.122000 85.215000 212.305000 -0.203000 -0.017000 -0.159000
-0.656651 -0.459998 0.597671 141.408000 45.917000 232.226000 141.776000 46.054000 232.102000 -0.133000 0.574000 0.237000
0.242413 0.150054 0.958499 141.769000 36.966000 198.314000 141.752000 36.873000 198.725000 -0.376000 0.231000 0.037000
-0.264871 0.742302 0.615492 142.357000 243.732000 157.698000 142.232000 243.988000 157.990000 -0.202000 -0.021000 -0.068000
-0.634484 -0.084789 0.768272 142.538000 179.076000 210.705000 141.710000 179.270000 211.331000 0.147000 0.187000 0.136000
-0.662759 -0.426863 0.615255 142.844000 201.350000 18.703000 142.609000 201.179000 18.971000 0.195000 0.292000 0.357000
0.296075 -0.415322 0.860144 142.967000 18.631000 198.164000 143.191000 18.458000 198.451000 -0.158000 -0.481000 -0.166000
0.684081 -0.379641 0.622821 143.125000 96.449000 133.684000 143.064000 96.351000 133.759000 -0.229000 0.675000 0.688000
0.475186 0.205052 0.855659 143.188000 219.377000 84.898000 143.331000 219.512000 85.154000 -0.085000 0.029000 0.033000
0.463715 -0.431974 0.773542 143.191000 18.458000 198.451000 142.967000 18.631000 198.164000 -0.158000 -0.481000 -0.166000
0.459753 0.144317 0.876242 143.331000 219.512000 85.154000 143.188000 219.377000 84.898000 -0.085000 0.029000 0.033000
-0.795240 -0.505808 0.334292 143.583000 7.820000 111.491000 143.928000 8.092000 111.289000 -0.039000 -0.120000 -0.227000
-0.779689 -0.491537 0.387912 143.928000 8.092000 111.289000 143.583000 7.820000 111.491000 -0.039000 -0.120000 -0.227000
-0.245513 -0.055457 0.967806 144.486000 179.225000 206.006000 144.341000 179.262000 206.445000 -0.331000 -0.041000 -0.105000
-0.099103 0.617978 0.779924 145.213000 176.661000 92.670000 144.995000 177.100000 93.299000 -0.090000 0.340000 -0.268000
-0.784596 -0.619931 0.009709 145.495000 151.329000 3.273000 145.762000 151.222000 3.542000 -0.100000 0.129000 0.150000
0.725627 0.433906 0.534033 145.609000 125.873000 66.792000 146.024000 126.158000 66.958000 0.277000 -0.326000 -0.131000
0.281220 0.841568 0.461171 145.620000 140.988000 48.246000 145.649000 141.358000 48.444000 -0.214000 -0.234000 0.466000
0.281220 0.841568 0.461171 145.649000 141.358000 48.444000 145.620000 140.988000 48.246000 -0.214000 -0.234000 0.466000
0.470512 0.184153 0.862964 145.974000 169.091000 29.296000 146.228000 169.151000 29.593000 -0.149000 -0.577000 0.244000
0.727485 0.482563 0.487748 146.024000 126.158000 66.958000 145.609000 125.873000 66.792000 0.277000 -0.326000 -0.131000
0.899298 0.418124 0.128199 146.065000 241.614000 201.977000 146.300000 241.312000 201.972000 -0.018000 -0.019000 0.354000
0.545326 0.257774 0.797604 146.228000 169.151000 29.593000 145.974000 169.091000 29.296000 -0.149000 -0.577000 0.244000
0.639998 0.522726 0.563170 146.415000 131.885000 65.090000 146.690000 132.052000 65.351000 -0.278000 0.160000 0.191000
-0.588879 -0.001132 0.808221 146.536000 36.392000 19.171000 146.275000 36.679000 19.441000 0.034000 0.004000 0.029000
-0.988049 0.089383 0.125577 146.643000 90.949000 23.207000 146.230000 90.915000 23.263000 -0.058000 -0.037000 -0.452000
0.748920 -0.394730 0.532266 146.741000 19.831000 18.877000 146.947000 19.598000 19.296000 0.215000 0.513000 0.179000
-0.253233 -0.967224 0.018755 146.870000 153.437000 108.620000 146.868000 153.750000 108.655000 -0.082000 0.010000 -0.089000
0.010904 -0.522555 0.852536 147.240000 212.611000 47.087000 147.418000 212.382000 47.680000 -0.446000 0.547000 0.345000
0.747468 0.439005 0.498565 147.349000 111.820000 175.348000 146.663000 111.756000 175.193000 -0.076000 -0.417000 0.509000
0.010904 -0.522555 0.852536 147.418000 212.382000 47.680000 147.240000 212.611000 47.087000 -0.446000 0.547000 0.345000
0.981382 0.190485 0.024593 147.534000 95.467000 224.682000 148.030000 95.541000 224.603000 0.039000 -0.173000 0.084000
-0.967489 -0.189362 0.167652 148.030000 95.541000 224.603000 147.534000 95.467000 224.682000 0.039000 -0.173000 0.084000
-0.846152 -0.198731 0.494502 148.220000 104.470000 106.138000 147.744000 104.388000 106.257000 0.163000 -0.795000 0.104000
0.870902 -0.253129 0.421256 148.292000 115.586000 32.723000 148.941000 115.309000 32.998000 0.293000 0.554000 -0.134000
0.701943 0.703987 0.108068 148.401000 212.048000 109.096000 148.055000 211.383000 109.133000 0.423000 -0.254000 -0.609000
0.024236 -0.989581 0.141922 148.822000 225.855000 70.440000 148.928000 225.160000 70.602000 0.204000 -0.100000 -0.562000
-0.492126 -0.788975 0.367873 148.951000 104.295000 245.973000 148.992000 104.604000 245.760000 -0.441000 0.507000 0.650000
-0.937976 0.042928 0.344033 149.248000 9.170000 29.800000 148.807000 9.176000 29.791000 -0.020000 -0.916000 0.316000
-0.877012 -0.257357 0.405731 149.506000 74.854000 115.258000 150.939000 74.958000 114.573000 -0.392000 0.549000 -0.737000
-0.757300 0.498957 0.421353 149.659000 246.163000 17.872000 150.133000 245.860000 17.648000 -0.494000 -0.852000 0.110000
0.265597 -0.405063 0.874861 149.827000 218.080000 31.111000 149.987000 218.029000 31.325000 -0.070000 0.236000 0.108000
-0.844325 0.077834 0.530147 149.929000 104.325000 5.593000 149.602000 104.340000 5.832000 -0.039000 -0.205000 -0.041000
0.231264 -0.365813 0.901498 149.987000 218.029000 31.325000 149.827000 218.080000 31.111000 -0.070000 0.236000 0.108000
0.857644 -0.508718 0.075188 150.117000 226.771000 226.292000 150.733000 226.431000 226.310000 0.014000 0.057000 0.612000
0.127430 0.488382 0.863276 150.706000 12.356000 226.118000 150.684000 12.441000 226.140000 -0.715000 -0.244000 0.223000
0.878121 0.261837 0.400430 150.871000 122.793000 236.943000 151.324000 122.898000 236.921000 -0.225000 0.932000 -0.192000
-0.619589 -0.734614 0.276500 151.033000 202.142000 78.028000 150.839000 201.665000 78.314000 0.133000 -0.168000 -0.190000
-0.476625 0.453620 0.753032 151.135000 188.653000 160.689000 151.559000 188.269000 160.072000 0.577000 0.485000 0.094000
0.489131 0.074887 0.868990 151.156000 53.603000 79.920000 151.381000 53.562000 80.403000 -0.178000 0.347000 0.112000
-0.756471 -0.509594 0.409958 151.252000 107.388000 96.928000 150.727000 107.139000 97.185000 0.012000 0.006000 0.030000
0.795826 -0.534429 0.284686 151.389000 150.411000 83.777000 152.013000 150.649000 84.216000 0.156000 0.082000 -0.266000
0.364723 -0.823859 0.433859 151.652000 125.165000 207.863000 151.399000 125.451000 207.405000 -0.672000 -0.163000 0.269000
-0.542595 -0.839958 0.007898 151.731000 208.727000 168.086000 151.698000 208.193000 167.919000 0.485000 -0.216000 0.593000
-0.666299 0.729160 0.156114 151.756000 46.304000 110.272000 151.476000 46.660000 110.314000 0.317000 0.234000 0.139000
0.511408 0.796436 0.322726 152.212000 142.260000 142.730000 151.944000 141.911000 142.573000 0.445000 -0.474000 0.294000
0.504449 0.797424 0.331130 152.828000 232.217000 129.136000 153.257000 232.712000 129.184000 -0.176000 0.164000 -0.125000
-0.973545 -0.194110 0.120547 152.909000 54.058000 74.888000 152.398000 53.944000 74.982000 0.070000 -0.199000 0.138000
0.707955 -0.530973 0.465690 153.119000 154.625000 170.563000 153.540000 154.298000 170.796000 0.350000 0.719000 0.374000
0.231305 0.312524 0.921318 153.239000 185.243000 240.049000 153.491000 185.465000 239.874000 0.700000 -0.690000 0.128000
0.435354 0.877051 0.203097 153.352000 138.117000 227.695000 153.421000 138.546000 227.776000 0.026000 0.060000 -0.342000
-0.772607 -0.571057 0.277438 153.400000 139.942000 204.910000 153.778000 140.227000 204.822000 0.002000 -0.007000 -0.012000
0.435354 0.877051 0.203097 153.421000 138.546000 227.776000 153.352000 138.117000 227.695000 0.026000 0.060000 -0.342000
-0.305665 -0.616883 0.725276 153.758000 234.373000 216.530000 153.551000 234.133000 216.882000 0.125000 0.016000 0.084000
0.764215 0.190338 0.616235 153.777000 138.986000 158.449000 154.161000 138.980000 158.765000 0.485000 0.157000 -0.587000
-0.772607 -0.571057 0.277438 153.778000 140.227000 204.822000 153.400000 139.942000 204.910000 0.002000 -0.007000 -0.012000
0.777095 -0.074689 0.624935 153.984000 152.002000 136.660000 154.181000 151.919000 136.765000 0.194000 0.159000 -0.237000
0.707880 0.422541 0.566007 154.782000 136.715000 159.202000 154.963000 136.719000 159.810000 -0.452000 0.549000 0.130000
0.186386 0.967507 0.170852 155.011000 131.922000 238.206000 154.773000 131.576000 238.312000 -0.625000 0.257000 -0.564000
-0.935317 0.194263 0.295711 155.045000 93.450000 249.281000 154.692000 93.381000 249.647000 -0.206000 -0.839000 -0.357000
0.652344 0.757908 0.004713 155.113000 137.604000 217.087000 155.546000 138.064000 217.036000 -0.026000 -0.004000 -0.255000
0.630824 0.721417 0.285691 155.753000 122.394000 170.997000 155.564000 122.832000 171.080000 0.023000 0.041000 -0.163000
-0.668166 0.552870 0.497884 156.601000 30.520000 163.899000 156.507000 30.095000 164.020000 0.334000 0.036000 0.388000
0.802841 -0.221868 0.553373 156.789000 32.924000 59.967000 157.002000 32.638000 60.072000 0.192000 0.017000 -0.341000
0.802841 -0.221868 0.553373 157.002000 32.638000 60.072000 156.789000 32.924000 59.967000 0.192000 0.017000 -0.341000
0.717210 -0.170743 0.675615 157.103000 69.383000 50.816000 157.404000 69.184000 51.182000 0.114000 -0.213000 -0.210000
0.375292 -0.582239 0.721216 157.357000 195.260000 136.787000 157.722000 194.934000 136.872000 0.360000 0.460000 0.224000
0.743544 -0.124793 0.656939 157.404000 69.184000 51.182000 157.103000 69.383000 50.816000 0.114000 -0.213000 -0.210000
-0.607217 0.790795 0.077009 157.481000 137.293000 91.729000 157.500000 137.578000 91.939000 -0.278000 -0.223000 0.330000
0.800625 0.115653 0.587898 157.555000 81.899000 153.104000 157.275000 81.949000 152.846000 0.669000 -0.066000 -0.739000
0.554870 0.380182 0.739988 158.237000 161.841000 126.089000 158.469000 161.694000 126.443000 -0.117000 0.014000 0.083000
-0.555744 0.284540 0.781144 158.592000 215.692000 107.703000 158.755000 215.587000 107.507000 0.369000 0.743000 -0.093000
0.984954 -0.073410 0.156450 159.486000 248.318000 179.079000 159.285000 248.360000 179.360000 -0.086000 -0.633000 0.033000
-0.608845 -0.163237 0.776313 159.866000 196.411000 132.223000 159.519000 196.322000 132.727000 -0.393000 -0.634000 -0.383000
-0.605978 -0.222814 0.763639 160.421000 167.573000 19.006000 160.450000 167.408000 19.501000 -0.011000 0.169000 0.057000
0.184309 0.231725 0.955162 161.027000 3.273000 223.247000 161.186000 3.288000 223.744000 -0.169000 -0.040000 0.055000
0.286178 0.256699 0.923151 161.186000 3.288000 223.744000 161.027000 3.273000 223.247000 -0.169000 -0.040000 0.055000
0.847937 -0.031305 0.529172 161.585000 237.621000 33.688000 160.846000 237.767000 32.961000 -0.103000 0.158000 0.137000
-0.752922 0.362967 0.548966 161.996000 234.988000 121.163000 162.060000 235.312000 120.947000 -0.255000 -0.149000 -0.299000
-0.462172 0.879156 0.116113 162.039000 22.457000 245.127000 161.564000 22.908000 245.209000 0.056000 0.022000 0.207000
-0.796297 0.302202 0.524008 162.060000 235.312000 120.947000 161.996000 234.988000 121.163000 -0.255000 -0.149000 -0.299000
-0.876750 -0.194843 0.439711 162.128000 137.677000 197.449000 162.406000 137.716000 197.304000 -0.358000 0.366000 -0.590000
-0.547158 0.572190 0.610915 162.377000 213.073000 106.586000 162.369000 213.007000 106.906000 0.338000 0.296000 0.070000
-0.760985 -0.578996 0.292685 162.507000 124.472000 15.730000 162.140000 124.206000 15.774000 0.415000 -0.550000 0.155000
-0.867846 -0.447714 0.215394 162.768000 56.033000 72.385000 163.347000 56.416000 72.381000 -0.241000 0.359000 -0.523000
0.317315 0.900222 0.298180 162.899000 121.342000 3.925000 162.653000 120.606000 3.790000 0.258000 -0.049000 -0.203000
0.042435 0.735865 0.675797 162.964000 211.106000 205.596000 163.215000 210.944000 206.162000 0.292000 0.068000 -0.111000
-0.880663 0.462146 0.104181 163.161000 230.514000 79.847000 162.816000 230.830000 79.855000 0.052000 0.043000 0.555000
-0.811196 -0.563201 0.157373 163.327000 197.965000 5.950000 163.600000 198.196000 5.899000 -0.270000 0.294000 -0.112000
0.504089 0.657557 0.559923 163.453000 208.254000 160.822000 163.616000 208.500000 161.012000 0.348000 -0.038000 -0.248000
0.975985 0.037132 0.214650 163.602000 63.485000 165.696000 163.035000 63.335000 165.780000 0.088000 -0.525000 -0.342000
0.522435 0.233011 0.820224 164.237000 135.303000 146.042000 164.559000 135.403000 146.478000 -0.041000 -0.040000 0.040000
0.274385 0.413626 0.868117 164.248000 170.362000 39.583000 164.408000 170.588000 40.153000 -0.474000 0.180000 0.063000
-0.977397 0.029749 0.209307 165.011000 109.297000 36.619000 165.546000 109.221000 36.282000 -0.063000 0.939000 -0.314000
-0.012548 -0.990950 0.133644 165.814000 36.262000 19.875000 166.130000 36.719000 20.043000 -0.355000 0.030000 0.583000
0.837507 0.535366 0.109386 165.890000 148.485000 79.252000 166.316000 148.721000 79.196000 -0.347000 0.617000 -0.041000
-0.891437 0.048187 0.450574 166.525000 236.661000 123.245000 165.939000 236.800000 123.733000 -0.020000 -0.842000 0.215000
0.482864 -0.545664 0.684903 166.941000 163.264000 197.874000 167.253000 162.992000 198.376000 -0.438000 0.006000 0.275000
0.440439 -0.460252 0.770832 167.253000 162.992000 198.376000 166.941000 163.264000 197.874000 -0.438000 0.006000 0.275000
0.681746 -0.467641 0.562614 167.437000 144.357000 10.480000 167.817000 143.941000 10.780000 0.358000 -0.110000 -0.608000
0.251858 -0.945981 0.204176 167.558000 163.403000 231.986000 167.789000 162.724000 232.070000 -0.023000 -0.029000 -0.172000
0.683666 0.688438 0.242186 168.339000 46.507000 103.998000 168.682000 46.697000 104.038000 -0.117000 0.284000 -0.339000
0.632040 -0.752440 0.185363 168.525000 88.504000 63.038000 168.152000 88.943000 62.990000 -0.356000 -0.228000 0.696000
-0.628391 0.419438 0.655131 168.821000 244.054000 217.550000 168.466000 244.267000 217.830000 0.189000 0.288000 0.020000
0.050996 -0.492799 0.868647 168.837000 197.736000 127.023000 168.879000 197.472000 127.430000 0.322000 0.244000 0.125000
0.717610 -0.517784 0.465764 169.204000 172.421000 102.592000 169.010000 172.572000 102.365000 -0.440000 -0.436000 0.087000
0.833855 -0.543619 0.095728 169.218000 245.175000 212.281000 169.406000 245.408000 212.294000 -0.036000 -0.002000 0.592000
0.953988 0.075878 0.290086 169.275000 23.115000 186.145000 169.698000 23.125000 186.260000 -0.065000 0.105000 0.231000
0.041427 -0.644493 0.763487 169.505000 227.840000 29.946000 169.604000 227.447000 30.174000 0.229000 0.109000 0.089000
0.953988 0.075878 0.290086 169.698000 23.125000 186.260000 169.275000 23.115000 186.145000 -0.065000 0.105000 0.231000
-0.098116 -0.924124 0.369280 169.851000 90.494000 112.641000 169.861000 90.936000 112.409000 -0.095000 0.157000 0.295000
0.852130 0.233147 0.468527 169.963000 50.105000 39.485000 169.935000 50.175000 39.069000 0.210000 -0.570000 -0.110000
-0.040563 0.589770 0.806552 170.027000 134.983000 18.650000 169.437000 134.826000 18.309000 -0.064000 -0.572000 0.377000
-0.914052 -0.370099 0.165939 170.141000 171.467000 140.896000 170.418000 171.838000 141.186000 0.351000 -0.725000 0.592000
0.884869 -0.465830 0.002974 170.228000 216.723000 152.385000 170.138000 217.008000 152.141000 -0.232000 -0.588000 -0.601000
-0.885884 -0.435444 0.159994 170.289000 78.431000 233.734000 170.077000 78.243000 233.778000 -0.083000 -0.126000 -0.928000
-0.279402 0.020362 0.959958 170.958000 229.207000 122.052000 171.213000 229.301000 122.554000 0.179000 -0.576000 0.017000
-0.471550 -0.168175 0.865654 171.063000 66.785000 239.501000 171.236000 66.405000 239.361000 0.408000 0.094000 0.251000
-0.219148 -0.042187 0.974779 171.213000 229.301000 122.554000 170.958000 229.207000 122.052000 0.179000 -0.576000 0.017000
-0.664668 0.112824 0.738572 171.224000 21.174000 227.751000 171.412000 20.784000 227.941000 -0.268000 -0.209000 -0.164000
-0.548362 -0.106413 0.829443 171.236000 66.405000 239.361000 171.063000 66.785000 239.501000 0.408000 0.094000 0.251000
0.883267 0.404893 0.236432 171.536000 107.948000 10.796000 171.520000 107.623000 11.315000 -0.390000 0.693000 0.421000
0.047257 -0.345873 0.937091 171.607000 223.700000 86.081000 171.365000 223.665000 86.556000 0.277000 0.770000 0.197000
-0.559740 -0.009694 0.828612 172.010000 182.097000 217.577000 172.451000 181.994000 217.261000 0.377000 0.624000 0.322000
-0.573980 -0.309911 0.757959 172.020000 32.787000 134.710000 172.411000 33.077000 134.567000 -0.308000 0.377000 -0.079000
-0.665206 0.220472 0.713368 172.249000 1.902000 126.098000 172.556000 1.867000 125.826000 -0.328000 0.282000 -0.405000
-0.306175 -0.875701 0.373369 172.275000 28.791000 5.275000 172.490000 29.087000 5.050000 0.249000 0.019000 0.264000
-0.559740 -0.009694 0.828612 172.451000 181.994000 217.261000 172.010000 182.097000 217.577000 0.377000 0.624000 0.322000
-0.306175 -0.875701 0.373369 172.490000 29.087000 5.050000 172.275000 28.791000 5.275000 0.249000 0.019000 0.264000
-0.663998 0.323562 0.674102 172.556000 1.867000 125.826000 172.249000 1.902000 126.098000 -0.328000 0.282000 -0.405000
0.028325 0.696779 0.716726 173.938000 166.308000 49.110000 173.990000 166.487000 49.422000 0.289000 0.004000 -0.051000
-0.743556 0.062832 0.665715 174.002000 237.603000 192.839000 174.291000 237.553000 192.586000 0.094000 0.089000 0.089000
0.710390 -0.473367 0.520835 174.003000 168.090000 190.617000 174.451000 167.789000 190.919000 0.316000 -0.012000 -0.480000
0.046427 -0.964825 0.258760 174.045000 200.075000 178.179000 174.008000 200.219000 178.196000 0.668000 0.145000 0.247000
0.483326 0.776555 0.404176 174.538000 183.265000 56.816000 175.148000 183.524000 56.697000 0.115000 -0.187000 0.182000
-0.074848 0.121623 0.989750 174.600000 12.067000 35.553000 174.617000 11.956000 35.264000 -0.390000 0.049000 -0.042000
-0.882854 -0.288126 0.370881 174.673000 82.166000 185.131000 174.191000 81.977000 185.285000 -0.286000 0.415000 -0.387000
0.277976 0.957944 0.071217 174.679000 197.572000 223.007000 174.368000 198.242000 222.871000 0.137000 -0.033000 -0.478000
-0.401477 0.637415 0.657661 175.074000 155.507000 27.561000 174.810000 155.951000 28.083000 0.078000 -0.099000 0.124000
0.202468 -0.916936 0.343853 175.283000 220.227000 78.170000 175.365000 219.913000 78.365000 -0.229000 -0.061000 -0.001000
0.881649 0.216754 0.419181 175.305000 57.977000 203.000000 175.511000 57.865000 203.184000 -0.227000 0.231000 0.394000
-0.510632 0.681488 0.524241 175.358000 249.546000 119.293000 175.660000 249.331000 119.078000 0.070000 -0.296000 0.396000
0.202468 -0.916936 0.343853 175.365000 219.913000 78.365000 175.283000 220.227000 78.170000 -0.229000 -0.061000 -0.001000
0.262363 0.527092 0.808294 175.402000 143.254000 48.218000 175.211000 143.658000 48.463000 0.202000 0.206000 -0.183000
0.262363 -0.373074 0.889933 175.424000 179.666000 130.054000 175.606000 179.609000 129.687000 -0.394000 -0.578000 -0.105000
0.072858 -0.899785 0.430207 175.551000 219.525000 41.435000 175.634000 218.822000 41.896000 -0.378000 0.070000 0.175000
0.072858 -0.899785 0.430207 175.634000 218.822000 41.896000 175.551000 219.525000 41.435000 -0.378000 0.070000 0.175000
0.271224 0.956370 0.108602 176.005000 116.831000 38.037000 176.007000 117.342000 37.758000 -0.867000 0.126000 0.225000
0.218401 0.882340 0.416865 176.198000 78.140000 63.878000 176.268000 78.411000 64.010000 -0.374000 0.074000 0.047000
0.001848 0.749844 0.661613 176.705000 249.119000 218.665000 176.947000 248.880000 218.304000 0.115000 -0.117000 0.155000
-0.249395 0.698144 0.671116 176.808000 157.926000 37.811000 176.793000 158.162000 38.147000 -0.527000 -0.287000 0.179000
-0.044529 0.756601 0.652359 176.947000 248.880000 218.304000 176.705000 249.119000 218.665000 0.115000 -0.117000 0.155000
-0.053857 0.376243 0.924954 176.981000 167.768000 14.084000 177.186000 167.750000 14.353000 0.145000 0.252000 -0.094000
0.243700 0.956737 0.158952 177.223000 93.948000 230.615000 177.301000 93.846000 230.554000 0.433000 -0.150000 0.805000
